id	c_order	connections	languages	e_name	e_degree	e_major	e_period	e_grade	e_detail	e_activity
103654	3	"264"	""	"Universidad INCCA de Colombia"	"Ingeniero de Sistemas"	"Ingenieria de Sistemas"	"1993-1997"	""	""	""
103663	1	"5"	""	"FIMCA"	"Superior"	"Administracao"	"2009-2012"	""	""	""
103674	1	"500+"	"Espanol-(Competencia bilingue o nativa) | English-(Competencia basica profesional)"	"RABQSA / GS PROGRESS Inc"	"Lead Quality Management System QMS Auditor ISO 14001"	""	"2012-2012"	""	""	""
103674	2	"500+"	"Espanol-(Competencia bilingue o nativa) | English-(Competencia basica profesional)"	"RABQSA -  IRCA   / GS Progress Inc."	"Lead Quality Management System QMS Auditor"	"ISO 9001 OHSAS 18001"	"2011-2011"	""	""	""
103674	3	"500+"	"Espanol-(Competencia bilingue o nativa) | English-(Competencia basica profesional)"	"Universidad Peruana de Ciencias Aplicadas"	"Project Management Post Graduate Diploma"	"Project Management"	"2006-2006"	""	""	""
103674	4	"500+"	"Espanol-(Competencia bilingue o nativa) | English-(Competencia basica profesional)"	"Universidad del Pacifico (PE)"	"Magister"	"Administracion - MBA"	"1981-1984"	""	""	""
103674	5	"500+"	"Espanol-(Competencia bilingue o nativa) | English-(Competencia basica profesional)"	"Bell Telephonic Company - Canada"	"Stage in Outside Plant Construction"	""	"1974-1974"	""	""	""
103674	6	"500+"	"Espanol-(Competencia bilingue o nativa) | English-(Competencia basica profesional)"	"Pontificia Universidad Catolica del Peru"	"Engineer"	"Civil Engineer"	"1967-1972"	""	""	""
103691	1	"500+"	"Ingles"	"Universidad Nacional de Cordoba"	"Geologo"	""	"1986-1993"	""	""	""
103695	1	"99"	""	"Ceadex"	""	""	""	""	""	""
103698	1	"216"	""	"Universidad Tecnica Federico Santa Maria"	"Ingenieria Civil Industrial"	"Industria"	"2007-2012"	""	""	""
103725	1	"500+"	"Espanol-(Competencia bilingue o nativa) | Ingles-(Competencia bilingue o nativa)"	"Universidad de Chile"	"Master in Finance Candidate"	"Finanzas"	"1997-1998"	""	""	""
103725	2	"500+"	"Espanol-(Competencia bilingue o nativa) | Ingles-(Competencia bilingue o nativa)"	"Universidad de Chile"	"Ingeniero Comercial"	"Economia"	"1992-1997"	""	""	""
103740	1	"38"	""	"INACAP"	"Ingenieria en Manufactura Industrial mencion metalmecanica"	""	"2000-2005"	""	""	"Ajedrez/ futbol"
103742	1	"203"	""	"ESCUELA OFICIAL DE IDIOMAS BADAJOZ"	"TITULADO SUPERIOR"	"INGLES FRANCES ALEMAN PORTUGUESITALIANO"	"2000-2012"	""	"Italiano (cursando nivel intermedio)"	""
103742	2	"203"	""	"Universidad de Extremadura"	"DIPLOMADO"	"EMPRESARIALES"	"2000-2001"	""	"50% de la titulacion obtenida."	""
103742	3	"203"	""	"Universidad de Extremadura"	"LICENCIADO"	"DERECHO"	"1995-2000"	""	""	""
103744	1	"29"	""	"California State University-Northridge"	""	"Industrial Engineering"	"1979-1980"	""	""	""
103744	2	"29"	""	"Universidad Nacional de Ingenieria"	""	"Industrial Engineering"	"1974-1979"	""	""	""
103744	3	"29"	""	"Colegio Santa Maria"	""	"High School"	"1966-1972"	""	""	""
103751	1	"176"	""	"otra"	"EXECUTIVE MBA"	"FUNDACION BRAVO MURILLO"	"2008-2010"	""	""	""
103751	2	"176"	""	"EAE Business School"	""	""	""	""	""	""
103751	3	"176"	""	"Universidad de Las Palmas de Gran Canaria"	""	""	""	""	""	""
103754	1	"70"	""	"Universita Commerciale 'Luigi Bocconi'"	"Bachelor of Business Administration (BBA)"	""	""	""	""	""
103763	1	"159"	"Espanol-(Competencia bilingue o nativa) | Ingles-(Competencia profesional completa)"	"Universidad Central del Ecuador"	"Master en Diseno y Evaluacion de Proyectos."	"Project Management"	"2012-2013"	""	""	""
103763	2	"159"	"Espanol-(Competencia bilingue o nativa) | Ingles-(Competencia profesional completa)"	"Universidad San Francisco de Quito"	"Especialista"	"Sistemas de Informacion Geografica"	"2009-2010"	""	""	""
103763	3	"159"	"Espanol-(Competencia bilingue o nativa) | Ingles-(Competencia profesional completa)"	"Pontificia Universidad Catolica de Quito"	"Ingeniera en Ciencias Geograficas y Desarrollo Sustentable"	"Ordenamiento Territorial y GIS"	"2001-2007"	""	""	""
103767	1	"27"	""	"Universidad de San Carlos de Guatemala"	"Lic. En Pedagogia y Admon Educativa"	"Educacion"	"2002-2008"	""	""	""
103775	1	"500+"	""	"Universidade Gama Filho"	"Bachelor of Business Administration (B.B.A.)"	"ADMINISTRACAO DE EMPRESA"	"1995-1999"	""	""	"Administracao de Empresas"
103775	2	"500+"	""	"colegio Israelita"	"administracao"	""	"1991-1994"	""	""	""
103784	1	"500+"	"Ingles"	"USP- Universidade de Sao Paulo"	"Supply Chain e Logistica Integrada"	"Logistica"	"2005-2005"	""	""	""
103784	2	"500+"	"Ingles"	"USP- Universidade de Sao Paulo"	"Administracao Industrial"	"Administracao Industrial - Plant layout"	"1993-1993"	""	""	""
103785	1	"500+"	"Ingles-(Competencia profesional completa)"	"Universidad del Pacifico (PE)"	"DIPLOMA DE POSTGRADO"	"ARBITRAJE NACIONAL E INTERNACIONAL"	"2010-2010"	"ORGANIZADO POR EL CENTRO DE ARBITRAJE DE AMCHAM Y LA UNIVERSIDAD DEL PACIFICO"	""	""
103785	2	"500+"	"Ingles-(Competencia profesional completa)"	"Pontificia Universidad Catolica del Peru"	"ABOGADO"	"DERECHO"	"2002-2009"	""	""	""
103791	1	"500+"	""	"Los Andes University Merida Venezuela"	"Specialist in software (Engineering of software Components"	""	"1999-2005"	""	""	""
103791	2	"500+"	""	"Rafael Urdaneta University Maracaibo Venezuela"	"Computer Science Engineer"	""	"1989-1994"	""	""	""
103815	1	"345"	""	"Universidad Complutense de Madrid"	"Master"	"Business and Human Resources Administration"	"2005-2007"	""	""	""
103815	2	"345"	""	"Universidad del Norte"	"Industrial Engineer"	"Industrial Organization"	"1998-2004"	""	""	""
103824	1	"3"	""	"Universidade Municipal de Sao Caetano do Sul"	"USCS"	"Direito"	""	""	""	""
103830	1	"128"	"Espanol-(Competencia bilingue o nativa) | Ingles-(Competencia basica)"	"Universidad de Chile"	"MBA"	"Magister en Administracion de Empresas"	"2007-2008"	""	""	""
103830	2	"128"	"Espanol-(Competencia bilingue o nativa) | Ingles-(Competencia basica)"	"Universidad de Santiago de Chile"	"Ingeniero Comercial"	"Administracion de empresas"	"2004-2006"	""	""	""
103830	3	"128"	"Espanol-(Competencia bilingue o nativa) | Ingles-(Competencia basica)"	"ECAS"	"Contador Auditor"	"Control de gestion"	"1986-1991"	""	""	""
103841	1	"170"	"Ingles-(Competencia profesional completa) | Aleman-(Competencia basica profesional)"	"Universidad de La Frontera"	"Ingeniero Civil Industrial mencion Informatica"	""	"2001-2009"	""	"Alumno laborante en la Oficina de Vinculacion de la Facultad de Ingenieria Ciencias y Administracion."	"Basketball/ Vinculacion FICA"
103841	2	"170"	"Ingles-(Competencia profesional completa) | Aleman-(Competencia basica profesional)"	"Technische Universitat Dresden / TU Dresden"	"Becado"	"Logistica"	"2006-2007"	""	"Cursa un ano de estudios en la Universidad Tecnica de Dresden como becado del Programa de Ingenieria del DAAD (Servicio de Intercambio Academico Aleman) en la especialidad de Logistica."	""
103847	1	"345"	""	"Hay Group"	"Curso Administracion de la Compensaciones"	""	"2011-2011"	""	""	"16 horas."
103847	2	"345"	""	"Hay Group"	"Curso Evaluacion de Puestos"	""	"2011-2011"	""	""	"24 horas"
103847	3	"345"	""	"Servicio Civil"	"Seminario Acoso Laboral"	""	"2011-2011"	""	""	""
103847	4	"345"	""	"Pontificia Universidad Catolica de Chile"	"Diplomado"	"Desarrollo Organizacional"	"2008-2008"	""	""	""
103847	5	"345"	""	"Universidad Santo Tomas (CL)"	"Diplomado"	"Gestion de Capital Humano"	"2006-2006"	""	""	""
103847	6	"345"	""	"Universidad Santo Tomas (CL)"	"Psicologa"	"Recursos Humanos"	"2000-2006"	""	""	""
103857	1	"296"	"Espanol-(Native or bilingual proficiency) | Ingles-(Native or bilingual proficiency)"	"Universidad ESAN"	"Magister en Finanzas y Derecho Corporativo"	"Finanzas y Derecho"	"2007-2010"	""	""	""
103857	2	"296"	"Espanol-(Native or bilingual proficiency) | Ingles-(Native or bilingual proficiency)"	"Universidad de Lima"	"Abogado"	"Derecho"	"1983-1988"	""	""	"Asistente - Jefe de Practicas de la Catedra del Curso de Derecho Industrial 1989"
103857	3	"296"	"Espanol-(Native or bilingual proficiency) | Ingles-(Native or bilingual proficiency)"	"Colegio Maria Reina Marianistas"	""	""	"1973-1982"	""	""	""
103872	1	"226"	"Frances | Ingles"	"Universite Robert Schuman (Strasbourg III)"	"Master Commerce Electronique"	"Business & IT"	"2004-2005"	""	""	""
103872	2	"226"	"Frances | Ingles"	"Universidad Nacional de Cordoba"	"Contador Publico"	"Ciencias Economicas"	"1992-1998"	""	""	""
103873	1	"500+"	"Ingles-(Competencia bilingue o nativa) | Arabe | Espanol-(Competencia bilingue o nativa) | Frances-(Competencia basica limitada)"	"Yale School of Management"	"Management Program for Lawyers (MPL)"	""	"2008-2008"	""	""	""
103873	2	"500+"	"Ingles-(Competencia bilingue o nativa) | Arabe | Espanol-(Competencia bilingue o nativa) | Frances-(Competencia basica limitada)"	"London School of Economics and Political Science"	"LLM"	"Commercial and Corporate Law"	"2001-2002"	""	""	""
103873	3	"500+"	"Ingles-(Competencia bilingue o nativa) | Arabe | Espanol-(Competencia bilingue o nativa) | Frances-(Competencia basica limitada)"	"Universidad de Alcala"	"Master"	"Gestion de Empresas"	"1998-2000"	""	""	""
103873	4	"500+"	"Ingles-(Competencia bilingue o nativa) | Arabe | Espanol-(Competencia bilingue o nativa) | Frances-(Competencia basica limitada)"	"Universidad Gabriela Mistral"	"Abogado"	""	"1987-1991"	""	""	""
103878	1	"43"	"Espanol-(Competencia bilingue o nativa) | English-(Competencia profesional completa)"	"UC Madrid y Universidad Santiago de Compostela"	"Licenciatura de Derecho"	""	"1972-1977"	""	""	""
103878	2	"43"	"Espanol-(Competencia bilingue o nativa) | English-(Competencia profesional completa)"	"Universidad de Santiago de Compostela"	"Licenciatura de Derecho"	""	""	""	""	""
103883	1	"198"	""	"Universidad de Chile"	"Geologo"	"Ciencias de la Tierra energias renovables"	""	""	""	""
103893	1	"500+"	"Ingles | Portugues | Italiano"	"Universidad Diego Portales"	"Licenciada en Comunicaciones"	""	"2002-2017"	""	""	""
103893	2	"500+"	"Ingles | Portugues | Italiano"	"Universidad de Chile"	"Diplomado en Gestion de RSE"	""	"2010-2010"	""	""	""
103899	1	"178"	""	"Adolfo Ibanez"	"Diplomado en Administracion Gerencial"	""	"1997-1998"	""	""	""
103899	2	"178"	""	"Universidad Tecnica del Estado"	"Ingeniero Civil Metalurgico"	"UTE"	"1973-1980"	""	""	""
103907	1	"152"	"Ingles-(Competencia basica profesional) | Portugues-(Competencia basica profesional) | Espanol-(Competencia bilingue o nativa)"	"Universidad Politecnica de Madrid"	"Master en Ingenieria de la Energia"	"Petroleo y Gas"	"2013-2014"	""	""	""
103907	2	"152"	"Ingles-(Competencia basica profesional) | Portugues-(Competencia basica profesional) | Espanol-(Competencia bilingue o nativa)"	"Escuela Politecnica Nacional"	"8th Level"	"Proficiency in English"	"2012-2012"	""	""	""
103907	3	"152"	"Ingles-(Competencia basica profesional) | Portugues-(Competencia basica profesional) | Espanol-(Competencia bilingue o nativa)"	"Fulbright Comission"	"Student"	"English Teaching Program"	"2012-2012"	"Nowadays"	""	""
103907	4	"152"	"Ingles-(Competencia basica profesional) | Portugues-(Competencia basica profesional) | Espanol-(Competencia bilingue o nativa)"	"Escuela Politecnica del Ejercito"	"Engineer's degree"	"Mechanical Engineering"	"2006-2012"	""	""	""
103908	1	"137"	""	"Fundacao Universidade do Rio Grande"	"Eng. Quimico"	""	""	""	""	""
103921	1	"62"	""	"Universidad Catolica de Valparaiso"	"Ingeniero Civil Industrial"	""	"2004-2012"	""	""	""
103927	1	"90"	""	"SENAC Parana"	"Tecnico em Estilismo de Moda"	"Moda e Beleza"	"2005-2005"	""	""	""
103927	2	"90"	""	"Faculdades Integradas Curitiba"	"Bacharel em Direito"	""	"1999-2003"	""	""	""
103947	1	"26"	""	"Escola Prof. Anizio Ferraz Godinho"	"Magisterio"	""	"1980-1994"	""	""	""
103951	1	"103"	""	""	"Oficial de Marina"	""	"1985-1989"	""	""	""
103951	2	"103"	""	"Pontificia Universidad Catolica de Chile"	"Master of Business Administration (MBA)"	""	""	""	""	""
103982	1	"69"	""	"Universidad de Atacama"	"Ingeniero Civil"	"Minas"	"1995-2012"	""	""	""
103982	2	"69"	""	"SERNAGEOMIN"	"Experto A en Prevencion de Riesgos en la Industria Extractiva Minera"	"Registro 1012 PA"	""	""	""	""
104010	1	"268"	""	"Universidad de Chile"	"Diplomado"	"Prevencion Deteccion e Investigacion de Fraude"	"2012-2012"	"6"	""	""
104010	2	"268"	""	"Pontificia Universidad Catolica de Chile"	"Magister"	"TI y Gestion"	"2007-2009"	""	""	""
104010	3	"268"	""	"Universidad de Chile"	"Diplomado en procesos de negocios E-Business"	"E-Business"	"2004-2004"	""	""	""
104010	4	"268"	""	"Universidad de Chile"	"Ingenieron en informacion y control de gestion/Auditor"	"Sistemas de informacion"	"1993-1998"	""	""	""
104033	1	"138"	"Ingles-(Competencia profesional completa)"	"Universidad de Santiago de Chile"	"Ingeniero Civil Mecanico"	"Solidos"	"1979-1985"	""	""	"Seleccion de Judo"
104063	1	"79"	""	"Pontificia Universidad Catolica de Chile"	""	""	""	""	""	""
104073	1	"500+"	""	"CEIM - CCAA Madrid - Ministerio Empleo y Seguridad Social"	"Experto en Operativa de Comercio Exterior"	"Comercio Exterior - Empresa"	"2013-2013"	""	""	""
104073	2	"500+"	""	"Camara de Comercio de Madrid"	"Diplomado Superior en gestion Comercial"	"Gestion Comercial y Marketing"	"1988-1989"	""	""	""
104073	3	"500+"	""	"Camara de Comercio de Madrid"	"Diplomado Superior en Comercio Internacional"	"Estrategia en Comercio Internacional"	"1987-1988"	""	""	""
104073	4	"500+"	""	"CEIM - CCAA Madrid - Ministerio Empleo y Seguridad Social"	"Experto en Negociacion y Compra Venta Internacional"	"Comercio Exterior - Empresa"	""	""	""	""
104073	5	"500+"	""	"Camara de Comercio"	"Master en Comercio Internacional"	"Estrategias de negocios internacionales"	""	""	""	""
104089	1	"404"	"Ingles-(Competencia profesional completa) | Espanol-(Competencia bilingue o nativa) | Portugues-(Competencia basica limitada)"	"Universidad de Los Lagos"	""	""	""	""	""	""
104099	1	"284"	""	"Universidad de Santiago de Chile"	"Diplomado en Energia y Desarrollo Sustentable"	""	"2012-2013"	""	""	""
104099	2	"284"	""	"Universidad de Santiago de Chile"	"Magister en Medio Ambiente"	""	"2007-2010"	""	""	""
104099	3	"284"	""	"Universidad de Santiago de Chile"	"Ingeniero Quimico"	""	"2000-2005"	""	""	""
104116	1	"24"	""	"FGV - Conexao"	"MBA - Gestao Empresarial"	"Administracao"	"2001-2003"	""	""	""
104116	2	"24"	""	"Faculdade Santa Marcelina"	"Bacharel em Desenho de Moda"	"Moda"	"1990-1994"	""	""	""
104141	1	"185"	"Portuguese-(Native or bilingual proficiency) | English-(Full professional proficiency)"	"Imperial College London"	"MSc"	"Petroleum Geoscience"	"2010-2011"	""	""	""
104141	2	"185"	"Portuguese-(Native or bilingual proficiency) | English-(Full professional proficiency)"	"Universidade de Aveiro"	"MSc"	"Geological Engineering"	"2003-2008"	""	""	""
104157	1	"353"	"Italian"	"Universidad Nacional de Rosario"	"2008"	"Economics"	"1989-2007"	""	"Bachiller Universitario 2007 - Universidad Nacional de Rosario"	"Running/ Footbal/ Sports."
104157	2	"353"	"Italian"	"Universidad Nacional de Rosario"	""	"Ecomonics"	"1989-1999"	""	""	""
104157	3	"353"	"Italian"	"Dante Alighieri Rosario"	"1987"	"Bachiller Nacional"	"1983-1987"	""	""	""
104158	1	"105"	""	"Kutztown University of Pennsylvania"	""	"Comercio Internacional"	"2001-2001"	""	""	""
104158	2	"105"	""	"Universidad de Deusto"	"Administracion y Direccion de Empresas"	"Comercio Internacional"	"1996-2001"	""	""	""
104171	1	"43"	""	"Universidad Adolfo Ibanez"	"Magister"	"MBA"	"2008-2009"	""	""	""
104184	1	"0"	""	"UNIVERSIDAD DE ATACAMA"	"INGENIERO CIVIL INDUSTRIAL"	"Abastecimiento Minero"	""	""	""	""
104184	2	"0"	""	"UNIVERSIDAD DE SANTIAGO DE CHILE"	""	"INGENIERO MECANICO"	""	""	""	""
104184	3	"0"	""	"UNIVERSIDAD DE SANTIAGO DE CHILE"	"DIPLOMADO EN ABASTECIMIENTO MINERO"	"ABASTECIMIENTO - SERVICIOS - LOGISTICA"	""	""	""	""
104194	1	"270"	""	"Universidad San Pablo T- Tucuman"	"Diplomada en gestion municipal"	""	"2011-2011"	""	""	""
104194	2	"270"	""	"Universidad Nacional de Tucuman"	"tercer ano de la carrera de Bioquimica"	""	"1976-1980"	""	""	""
104211	1	"148"	"Portugues"	"Universidad Adolfo Ibanez"	"Magister en Gestion y Direccion Tributaria"	"Tributaria"	"2013-2014"	""	""	""
104211	2	"148"	"Portugues"	"Universidad Adolfo Ibanez"	"Diplomada en IFRS"	"International Finance Report Stand"	"2006-2006"	""	""	""
104211	3	"148"	"Portugues"	"Pontificia Universidad Catolica de Chile"	"Diplomada en Planificacion y analisis Tributaria"	"Impuestos"	"2001-2001"	""	""	""
104211	4	"148"	"Portugues"	"Universidad Central (CL)"	"Contador Publico - Contador Auditor"	"Tributaria"	"1994-2000"	""	""	""
104223	1	"379"	"Ingles | Chino | Espanol"	"Universidad del Desarrollo"	"Ingenieria Civil Industrial"	"Industrial Engineering"	"2006-2011"	""	" a Espana (2010)."	""
104223	2	"379"	"Ingles | Chino | Espanol"	"Saint John's School Concepcion"	"Baccalaureate"	"IB Diplomado"	"2004-2005"	""	"Economia Ingles Castellano y Matematica en nivel Avanzado."	"Economia/ Ingles/ Espanol/ Matematica/ Fisica/ Quimica"
104245	1	"500+"	"Espanol-(Competencia bilingue o nativa) | Ingles-(Competencia profesional completa)"	"EAE Business School"	"Master of International Business MIB"	"(International Business Trade and Tax Law)"	"2011-2012"	""	""	""
104245	2	"500+"	"Espanol-(Competencia bilingue o nativa) | Ingles-(Competencia profesional completa)"	"Universidad Externado de Colombia"	"Magister en Administracion de Empresas MBA (Finanzas & Prospectiva)"	"Administracion de Empresas"	"2003-2005"	""	""	""
104245	3	"500+"	"Espanol-(Competencia bilingue o nativa) | Ingles-(Competencia profesional completa)"	"Pontificia Universidad Javeriana"	"Especialista en Sistemas Gerenciales de Ingenieria (Gerencia de Proyectos)"	"Ingenieria Gerencia de Proyectos"	"1998-1999"	""	""	""
104245	4	"500+"	"Espanol-(Competencia bilingue o nativa) | Ingles-(Competencia profesional completa)"	"Universidad del Cauca"	"Ingeniero en Electronica y Telecomunicaciones"	"Ingenieria Electronica Telecomunicaciones"	"1991-1996"	""	""	""
104253	1	"207"	"English US style absolute dominion in writing"	"Universidad Catolica de Valparaiso"	"INGENIERO ELECTRONICO"	"Ingenieria Electronica"	"1977-1980"	""	"Tile Thesis finished in 1981 titled at May 13 1982"	""
104253	2	"207"	"English US style absolute dominion in writing"	"Universidad Tecnica Federico Santa Maria Valparaiso Chile"	""	"basic cycle + basic electronics and mechanics"	"1970-1974"	""	""	""
104253	3	"207"	"English US style absolute dominion in writing"	"The Mackay School Vina del Mar Chile"	"secondary"	""	"1963-1969"	""	"See web page at:       http://www.mackay.cl/"	""
104253	4	"207"	"English US style absolute dominion in writing"	"The British School Punta Arenas Chile"	"Primary"	""	"1958-1963"	""	"See web page at:     http://www.britishschool.cl/"	""
104261	1	"327"	"Ingles | Frances"	"IE Business School"	"Programa Superior"	"Gestion Empresarial para Jovenes Directivos"	"2003-2004"	""	""	""
104261	2	"327"	"Ingles | Frances"	"EOI Business School"	"Programa Superior"	"Gestion Internacional de Empresas"	"2000-2001"	""	""	""
104261	3	"327"	"Ingles | Frances"	"Universidad de Castilla-La Mancha"	"Licenciada en Derecho"	"Derecho Internacional"	"1992-1996"	""	""	""
104261	4	"327"	"Ingles | Frances"	"Leeds Metropolitan University"	"Diploma in Higher Education"	"International Law"	"1994-1995"	""	""	""
104267	1	"296"	""	"Universidad Adolfo Ibanez"	"Magister en Marketing y Direccion Comercial"	"Marketing/Marketing Management General"	"2006-2008"	""	"El MMC busca formar profesionales con solidos conocimientos en las nuevas tendencias y herramientas de Marketing y Direccion Comercial desde la perspectiva del conocimiento global e integrado de modo de desarrollar habilidades y competencias qu"	""
104267	2	"296"	""	"Universidad Diego Portales"	"Periodista"	"Comunicaciones y Ciencias Sociales"	"1995-2000"	""	"TITULO DE PERIODISTA"	""
104281	1	"187"	"Ingles"	"Universidad Internacional del Ecuador"	"BA"	"Business Administration and Management General"	"2005-2009"	""	""	""
104281	2	"187"	"Ingles"	"Pontificia Universidad Catolica del Ecuador"	""	"Economics"	"1985-1992"	""	""	""
104284	1	"71"	""	"Universidade Feevale"	""	"Bacharel em Direito"	"2012-2017"	""	""	""
104288	1	"264"	""	"Universidad EAFIT"	"Comunicadora Social"	"Comunicaciones"	"2005-2010"	""	""	""
104288	2	"264"	""	"Institucion Universitaria Esumer"	"Diplomado sobre Estrategias de Desarrollo y Competitividad basadas en Clusters"	"Diplomado"	"2009-2009"	""	"Camara de Comercio de Medellin para Antioquia con el apoyo academico de la Institucion Universitaria ESUMER - Medellin  - julio de 2009."	""
104288	3	"264"	""	"Universidad Eafit"	"Comunicadora Social"	"Ingles programas de diseno"	"2005-2009"	""	""	""
104288	4	"264"	""	"Centro Colomboa Americano - Pereira"	"Ingles nivel Alto"	""	"2002-2003"	""	""	""
104291	1	"7"	""	"Escola Estadual Mauel Antonio de Souza"	"Ensino medio completo"	"Ensino medio completo"	"1990-2002"	""	""	""
104295	1	"365"	""	"Universidade do Extremo Sul Catarinense"	"MBA"	"Desenvolvimento Humano e Organizacional"	"2008-2009"	""	""	""
104295	2	"365"	""	"Universidade do Extremo Sul Catarinense"	"Psicologia"	"Psicologia"	"2001-2007"	""	""	""
104296	1	"159"	""	"Academia Politecnica Aeronautica"	"Ingeniero Aeronautico"	"Aeronautical/Aerospace Engineering Technology/Technician"	"1980-1984"	""	""	""
104296	2	"159"	""	"Escuela de Aviacion de la Fuerza Aerea de Chile"	""	""	"1977-1979"	""	""	""
104297	1	"196"	""	"Centro Universitario Leonardo da Vinci"	"Direito Empresarial"	"Comercial/Civel/Tributario/Economico"	"2012-2013"	""	""	""
104297	2	"196"	""	"Universidade Presbiteriana Mackenzie"	"Especialista em Direito e Processo do Trabalho"	"Direito do Trabalho"	"2008-2009"	""	""	""
104297	3	"196"	""	"Pontificia Universidade Catolica de Campinas"	"Bacharelado em Ciencias Juridicas e Sociais"	"Direito"	"2001-2005"	""	""	""
104301	1	"140"	""	"UTFSM"	"Ingeniero Ejecucion Quimico Mencion Control"	""	"2012-2014"	"Actualmente estudiando Ingenieria en UTFSM"	""	""
104301	2	"140"	""	"UTFSM"	"Tecnico Industrial en Operacion de Plantas Quimicas"	"Industria Quimica"	"2000-2003"	""	""	""
104301	3	"140"	""	"Universidad del Bio Bio"	""	""	"1990-1994"	""	""	""
104303	1	"123"	""	"Fundacao Getulio Vargas  / FGV"	""	""	""	""	""	""
104303	2	"123"	""	"UniAnchieta - Faculdades Padre Anchieta de Jundiai"	""	""	""	""	""	""
104306	1	"271"	""	"Universidade de Ribeirao Preto"	"Graduate"	"Law"	"2010-2014"	""	""	""
104306	2	"271"	""	"Universidade Estadual Paulista 'Julio de Mesquita Filho'"	"Master"	"Food and Science Engineering"	"2001-2003"	""	""	""
104310	1	"83"	"Espanol-(Competencia bilingue o nativa) | Portugues-(Competencia bilingue o nativa) | Ingles-(Competencia basica profesional)"	"INACAP"	"INGENIERO"	"ADMINISTRACION DE EMPRESAS MENCION PERSONAL"	"1996-2001"	""	""	""
104311	1	"500+"	""	"Camara de Comercio de Bilbao"	""	""	"1998-2010"	""	""	""
104318	1	"16"	""	"Fundacao Getulio Vargas"	"Pos Graduacao"	"Gestao em Varejo"	"2006-2007"	""	""	""
104318	2	"16"	""	"Faculdade Santa Marcelina"	"bacharel em Moda"	"Moda"	"2001-2004"	""	""	""
104326	1	"264"	"Espanol-(Competencia bilingue o nativa) | Ingles-(Competencia profesional completa) | Aleman-(Competencia profesional completa)"	"Universidad de Chile"	"Diplomado de Preparacion y Evaluacion de Proyectos"	""	"2012-2012"	""	""	""
104326	2	"264"	"Espanol-(Competencia bilingue o nativa) | Ingles-(Competencia profesional completa) | Aleman-(Competencia profesional completa)"	"Universidad Austral de Chile"	"Ingenieria Civil en Informatica"	"Licenciatura en Ciencias de la Ingenieria"	"2004-2010"	""	""	""
104344	1	"255"	"Ingles"	"Universidad Tecnica Federico Santa Maria"	"Ingeniero Civil Mecanico"	"Ingenieria mecanica"	"1980-1986"	""	""	""
104344	2	"255"	"Ingles"	"Universidad de Chile"	"Magister en Ciencias Ingenieria"	"Engineering Sciences Magister; Environmental Engineering Degree"	"1996-1997"	""	""	""
104344	3	"255"	"Ingles"	"ESADE Business School"	"MBA"	"Administracion y Finanzas de Empresa"	"1996-1997"	""	"MBA intensivo en ESADE"	""
104344	4	"255"	"Ingles"	"Universidad de Santiago de Chile"	"Postitulo Ingenieria Ambiental"	"Ingenieria medioambiental/Ingenieria de salud medioambiental"	"2001-2002"	""	""	""
104345	1	"500+"	"castelhano"	"colegio santa ines"	""	""	""	""	""	""
104351	1	"500+"	"English.-(Competencia profesional completa) | Italian-(Competencia basica profesional) | Greek-(Competencia basica profesional) | Portuguese-(Competencia basica profesional)"	"Ingenieria Comercial"	"Licenciatura en Ciencias"	"Administracion y Economia"	"2000-2004"	""	""	""
104351	2	"500+"	"English.-(Competencia profesional completa) | Italian-(Competencia basica profesional) | Greek-(Competencia basica profesional) | Portuguese-(Competencia basica profesional)"	"Universidad de Chile"	"Programa de Desarrollo Profesional"	"Diplomado en Gestion"	"2000-2000"	""	""	""
104351	3	"500+"	"English.-(Competencia profesional completa) | Italian-(Competencia basica profesional) | Greek-(Competencia basica profesional) | Portuguese-(Competencia basica profesional)"	"Universidad de Magallanes"	"Diplomado en Informatica"	"Informatica"	"1994-1994"	""	""	""
104351	4	"500+"	"English.-(Competencia profesional completa) | Italian-(Competencia basica profesional) | Greek-(Competencia basica profesional) | Portuguese-(Competencia basica profesional)"	"Universidad de Magallanes"	"Licenciatura en Administracion"	"Administracion"	"1990-1991"	""	""	""
104351	5	"500+"	"English.-(Competencia profesional completa) | Italian-(Competencia basica profesional) | Greek-(Competencia basica profesional) | Portuguese-(Competencia basica profesional)"	"Universidad de Magallanes"	"Contador Publico y Contador Auditor"	"Auditoria y Gestion"	"1982-1985"	""	""	""
104358	1	"51"	""	"Universidad Tecnoclogica de Honduras UNITEC"	"Master en Administracion de Proyectos"	""	"2008-2010"	""	""	""
104358	2	"51"	""	"Universidad Nacional Automoma de Honduras"	"Ingeniera Electrico Industrial"	""	"1998-2006"	""	""	""
104361	1	"127"	""	"Instituto Paranaense"	"MBA"	"Financas"	"2007-2008"	""	""	".* matematica financeira* contabilidade gerencial* conjuntura economica* tecnicas de negociacao* sistemas de informacoes gerenciais* gestao de custos* analise de viabilidade economica financeira* planejamento financeiro e orcamentario* pesquisa"
104361	2	"127"	""	"Universidade Estadual de Maringa"	"Bacharel"	"Economia"	"1999-2004"	""	""	""
104362	1	"169"	""	"Universidad Diego Portales"	"Ingeniero"	"Finanzas"	"1997-2000"	""	""	""
104362	2	"169"	""	"Universidad de Santiago de Chile"	"Administrador de Recursos Humanos"	"No titulado"	"1987-1991"	""	""	""
