id	c_order	connections	languages	e_name	e_degree	e_major	e_period	e_grade	e_detail	e_activity
201000	1	"231"	"English-(Professional working proficiency) | Portuguese-(Native or bilingual proficiency)"	"School of Agriculture University of Edinburgh  Scotland U.K. ."	"Master of  Science ( M.Sc.) in Seed Technology"	"Seed Science and Technology ( Agronomy )"	"1990-1991"	"Master of  Science ( M.Sc.) in Seed Technology"	""	""
201000	2	"231"	"English-(Professional working proficiency) | Portuguese-(Native or bilingual proficiency)"	"Eduardo Mondlane University Maputo- Mozambique"	"Licentiate Bachelor of Science( B.Sc)  Agronomy- Agriculture"	"Agronomy and Crop Science"	"1978-1981"	"B.Sc. , Licentiate"	""	""
201016	1	"63"	""	"Universidad de Magallanes"	"Ingeniero Comercial"	"Ingenieria Comercial"	"1995-1999"	""	""	""
201024	1	"374"	""	"UCA - Facultad de Ciencias Agrarias"	"Ing. en Prod. Agropecuaria"	"Ciencias Agrarias"	"1993-1998"	""	""	""
201033	1	"315"	"Espanol-(Competencia bilingue o nativa) | Ingles-(Competencia profesional completa)"	"Universidad Adolfo Ibanez"	"Psicologa"	"Psicologia Organizacional"	"2002-2007"	""	""	""
201047	1	"57"	""	"UBB"	"Ingenieria ejec. Electrica"	""	"2012-2013"	""	""	""
201047	2	"57"	""	"Dr. Virginio  Gomez"	"tecnico automatizacion y control industrail"	""	"2009-2010"	""	""	""
201047	3	"57"	""	"Universidad tecnologica de chile"	"Ingenieria en automatizacion y control industrial"	"Instrumentista"	"2007-2010"	"Egresado."	""	""
201057	1	"316"	""	"Universidad Nacional de Lujan"	"Ingenieria en Alimentos"	""	"1998-2008"	""	""	""
201078	1	"171"	""	"Universidad de Belgrano"	""	"Economia y Finanzas"	"2008-2008"	""	""	""
201078	2	"171"	""	"Universidad de Ciencias Empresariales y Sociales"	"Posgrado"	"Marketing Estrategico"	"2005-2006"	""	""	""
201078	3	"171"	""	"Universidad Argentina de la Empresa"	"Licenciatura"	"Relaciones Publicas"	"1995-1999"	""	""	""
201086	1	"139"	"Ingles"	"Universidad de Chile"	"Magister en Ciencias de la Ingenieria mencion Electrica"	"Ingenieria"	"2011-2013"	""	""	""
201086	2	"139"	"Ingles"	"Universidad de Chile"	"Ingeniero Civil Electricista"	"Ingenieria"	"2005-2011"	""	""	""
201100	1	"389"	"Ingles-(Competencia profesional completa)"	"Pontificia Universidad Catolica de Chile"	"Diplomado de Liderazgo y Desarrollo de personas"	"Administracion"	"2011-2013"	""	""	""
201100	2	"389"	"Ingles-(Competencia profesional completa)"	"Universidad Tecnica Federico Santa Maria"	"Ingeniero Electricista"	"Potencia"	"2000-2007"	""	""	""
201101	1	"80"	"Ingles"	"St Andrews Scots School"	""	""	""	""	""	""
201101	2	"80"	"Ingles"	"Universidad de Buenos Aires"	""	""	""	""	""	""
201106	1	"57"	""	"Pontificia Universidad Catolica de Chile"	"MBA"	""	"2000-2002"	""	""	""
201106	2	"57"	""	"Universidad Tecnica Federico Santa Maria"	"Ingeniero Civil Quimico"	""	"1985-1991"	""	""	""
201156	1	"67"	""	"Universidad de Concepcion"	"Ingeniero Civil Quimico"	"Ingenieria"	"1973-1979"	""	""	""
201162	1	"89"	""	"Instituto Chileno Britanico de Cultura"	"Tecnico en Traduccion e Interpretacion Ingles-Espanol"	"Ingles Tecnico"	"1993-1996"	""	""	""
201162	2	"89"	""	"Instituto Insec"	"Secretaria Bilingue"	""	""	""	""	""
201174	1	"88"	""	"Universidad Politecnica de Madrid"	"INGENIERO INDUSTRIAL"	"MECANICA"	"1969-1975"	""	"Proyecto fin de carrera en construccion de parque de obras publicas."	"Equipo de futbol y baloncesto.Profesor de ingles.Guia turistico a estudiantes extranjeros.Alumno en practicas en Finlandia en construccion de plataformas petroliferas marinas."
201174	2	"88"	""	"HADDONFIELD MEMORIAL HIGH SCHOOL"	"BACHILLER"	"HIGH SCHOOL STUDIES"	"1968-1969"	""	""	""
201180	1	"21"	""	"Universidad Nacional de Lanus"	"Lic en Gestion Ambiental Urbana"	""	"2003-2006"	""	""	""
201180	2	"21"	""	"Estudios Superiores Esba"	"Analista Ambiental"	""	"1998-2001"	""	""	""
201180	3	"21"	""	"Instituto Santa Teresa de Jesus"	"perito mercantil"	""	"1989-1994"	""	""	""
201184	1	"460"	""	"Universidad Tecnica Federico Santa Maria"	"Ingeniero Civil Quimico"	""	"2002-2010"	""	""	"Equipo SIFE USM"
201191	1	"187"	""	"Pontificia Universidad Catolica de Chile"	"Ingeniero Civil Industrial"	"Electricidad"	"1982-1988"	""	""	""
201213	1	"414"	""	"Universidad Tecnica Federico Santa Maria"	"Ingeniero Civil Quimico"	""	"2003-2009"	""	""	"Escritura/ Pintura al Oleo/ Cocina Casera/ Danza Arabe"
201217	1	"54"	""	"Universidad de Lima / University of Lima"	"Economista"	""	"1974-1977"	""	""	""
201217	2	"54"	""	"Universidad Nacional de Trujillo"	"Administrador de Empresas"	""	"1972-1973"	""	""	""
201223	1	"111"	""	"Manpower"	"Secretaria Ejecutiva"	"Secretaria Ejecutiva"	"1996-1997"	""	""	""
201229	1	"266"	"Espanol | Ingles"	"Universidad de Magallanes"	"Ingeniero Civil Mecanico"	""	"1990-1996"	""	""	""
201229	2	"266"	"Espanol | Ingles"	"Universidad de Chile Facultad de Ciencias Economicas y Administrativas"	"Diploma de Especializacion en Control de Gestion Gerencial"	"2004"	""	""	""	""
201236	1	"61"	""	"Universidad Tecnica Federico Santa Maria"	"Ingeniero Civil Industrial"	""	"2006-2012"	""	""	""
201236	2	"61"	""	"Universidad de Chile"	"Diplomado en Desarrollo Profesional"	"Habilidades Directivas"	"2002-2002"	""	""	""
201236	3	"61"	""	"Pontificia Universidad Catolica de Valparaiso"	"Diplomado Sistemas Electricos de Potencia"	"Electrical and Electronics Engineering"	"2001-2001"	""	""	""
201236	4	"61"	""	"Universidad Tecnica Federico Santa Maria"	"Ingeniero Ejecucion Electronico"	"Control e Instrumentacion"	"1984-1989"	""	""	""
201242	1	"119"	""	"Universidad del Bio Bio"	"Ingeniero Civil Industrial"	"Mencion Gestion"	"1992-1998"	""	""	"Presidente Centro de Alumnos Ingenieria Civil Industrial 1996-1997"
201242	2	"119"	""	"Universidad de la Serena"	""	""	""	""	""	""
201245	1	"500+"	"Espanol-(Competencia bilingue o nativa) | Ingles-(Competencia profesional completa) | Aleman-(Competencia basica limitada) | Portugues-(Competencia basica)"	"Instituto Tecnologico de Buenos Aires / ITBA"	"Ingeniero Quimico"	""	"1978-1986"	""	""	""
201245	2	"500+"	"Espanol-(Competencia bilingue o nativa) | Ingles-(Competencia profesional completa) | Aleman-(Competencia basica limitada) | Portugues-(Competencia basica)"	"Universidad de San Andres"	"Programa Ejecutivo"	"Programa Gerencial de Negocios"	"2013-2013"	""	""	""
201245	3	"500+"	"Espanol-(Competencia bilingue o nativa) | Ingles-(Competencia profesional completa) | Aleman-(Competencia basica limitada) | Portugues-(Competencia basica)"	"Universidad Tecnologica Nacional"	"Postgrado Ingenieria Gerencial"	""	"2001-2002"	""	""	""
201245	4	"500+"	"Espanol-(Competencia bilingue o nativa) | Ingles-(Competencia profesional completa) | Aleman-(Competencia basica limitada) | Portugues-(Competencia basica)"	"Universidad de Buenos Aires / UBA"	"Profesor auxiliar de catedra Industrias Petroquimicas"	""	"1988-1993"	""	""	""
201253	1	"151"	""	"Universidad Austral"	"Abogada"	""	"2006-2011"	""	""	""
201254	1	"500+"	"Ingles"	"Universidad de Chile"	"Diplomado en Prevencion Deteccion e Investigacion de Fraude"	""	"2013-2014"	""	""	""
201254	2	"500+"	"Ingles"	"Universidad del Desarrollo"	"Magister en Derecho Economico"	"Derecho"	"2013-2014"	""	"Magister en Derecho Economico con especializacion en Recursos Naturales"	""
201254	3	"500+"	"Ingles"	"Pontificia Universidad Catolica de Chile"	"Diplomado Libre Competencia"	"Derecho Economia"	"2011-2011"	""	""	""
201254	4	"500+"	"Ingles"	"Pontificia Universidad Catolica de Chile"	"Curso de Especializacion Regulacion y Competencia"	"Derecho Mercados Regulados"	"2010-2010"	""	""	""
201254	5	"500+"	"Ingles"	"Loyola University of Chicago"	"Exchange Program in Law and Legal Culture"	"Antitrust"	"2009-2009"	""	""	""
201254	6	"500+"	"Ingles"	"Universidad Alberto Hurtado"	"Licenciado en Ciencias Juridicas"	"Mencion en Derecho Regulatorio"	"2004-2009"	""	""	"Futbol/ Organizacion de diversos seminarios"
201266	1	"214"	""	"Pontificia Universidad Catolica de Chile"	"Master of Business Administration (MBA)"	""	""	""	""	""
201266	2	"214"	""	"Universidad de Concepcion"	"Chemical Engineer"	""	""	""	""	""
201269	1	"222"	""	"Universitat de Barcelona"	"Master Patologia y Senologia"	"Medicina"	"2013-2014"	""	"Magister en mastologia"	""
201269	2	"222"	""	"Universitat de Barcelona"	"Diplomado Patologia y Senologia"	"Cirugia Mamaria"	"2012-2013"	""	""	""
201269	3	"222"	""	"Universidad del Desarrollo"	"MBA"	"Magister en Administracion de Empresas"	"2007-2008"	""	""	""
201269	4	"222"	""	"Hospital Guillermo Grant Benavente"	"Especialista Cirugia de Mamas"	""	"2005-2008"	""	""	""
201269	5	"222"	""	"Sociedad Argentina de Mastologia"	""	"Enfermedades Mamarias"	"2006-2006"	""	""	""
201269	6	"222"	""	"Universidad de Chile"	"Diploma Salud Ocupacional"	""	"2006-2006"	""	""	""
201269	7	"222"	""	"Hospital Reina Sofia Espana"	""	"Estadia perfeccionamiento Cirugia Reconstructiva y Estetica Mamaria"	"2005-2005"	""	""	""
201269	8	"222"	""	"Universidad de Concepcion"	"Especialista Cirugia General Adultos"	""	"2002-2005"	""	""	""
201279	1	"150"	"Espanol-(Competencia bilingue o nativa) | Ingles-(Competencia basica profesional)"	"Universidad Tecnica Federico Santa Maria"	"Ingeniero Civil Quimico"	""	"2008-2014"	""	""	""
201281	1	"500+"	""	"Universidad de Buenos Aires"	""	"Lic. en Administracion de Empresas"	"1999-2006"	""	""	""
201294	1	"138"	""	"Pontificia Universidad Catolica Argentina 'Santa Maria de los Buenos Aires'"	"Posgrado"	"Medicina del Trabajo"	"2007-2009"	"Especialista en Medicina del Trabajo"	""	""
201294	2	"138"	""	"Universidad Nacional de Rosario"	"Posgrado"	"Medicina Legal"	"2000-2003"	"Especialista en Medicina Legal"	""	""
201294	3	"138"	""	"Sanatorio Britanico de Rosario"	"Posgrado"	"Ortopedia y Traumatologia"	"1997-2000"	"Especialista en Ortopedia y Traumatologia"	""	""
201294	4	"138"	""	"Universidad Nacional de Rosario"	"Medicina"	"Medicina"	"1990-1996"	"Medico"	""	""
201303	1	"310"	""	"Universidad del Desarrollo"	"MAGISTER EN DESARROLLO ORGANIZACIONAL"	"RRHH"	"2009-2011"	""	""	""
201303	2	"310"	""	"Universidad del Bio Bio"	"INGENIERO COMERCIAL"	"ADMINISTRACION DE EMPRESAS"	""	""	""	""
201312	1	"125"	"Espanol-(Competencia bilingue o nativa) | Ingles-(Competencia profesional completa)"	"Universidad Finis Terrae"	"Periodista"	"comunicaciones y asuntos publicos"	"1990-1994"	""	""	""
201312	2	"125"	"Espanol-(Competencia bilingue o nativa) | Ingles-(Competencia profesional completa)"	"Colegio Villa Maria Academy"	""	""	"1976-1989"	""	""	""
201315	1	"190"	""	"Universidad de Concepcion"	"Ingeniero Civil Mecanico"	""	""	""	""	""
201317	1	"143"	""	"colegio belgrano day school"	""	""	""	""	""	""
201319	1	"275"	""	"Universidad Tecnica del Estado UTE Chile"	"Ingeniero Geomensor"	"MINERIA ENERGIA CELULOSAS ETC"	"1972-1978"	""	""	""
201332	1	"33"	""	"Universidad Nacional de Mar del Plata"	"Ingeniera en alimentos"	"Ingenieria"	""	""	""	""
201337	1	"500+"	""	"Universidad de Buenos Aires"	"Disenador Grafico"	"Diseno Grafico"	"2002-2009"	""	""	""
201337	2	"500+"	""	"Universidad de Buenos Aires"	"Ayudante de catedra"	"Diseno grafico de productos y envases"	""	""	""	""
201344	1	"353"	"English"	"Universidad de Concepcion"	""	""	"2013-2014"	""	""	""
201344	2	"353"	"English"	"The University of Manchester"	"Master of Science - Environmental and Sustainable Technology"	""	"2011-2012"	""	""	""
201344	3	"353"	"English"	"Universidad de Concepcion"	"Chemical Engineer"	""	"2001-2009"	""	""	""
201361	1	"84"	""	"Universidad de Magallanes"	"Ingenieria Mecanica Industrial"	"Licenciatura en Ingenieria Mecanica"	"2008-2010"	""	""	""
201367	1	"306"	""	"Universidad Nacional de Lujan"	"Magister"	"Gestion empresarial"	"2011-2012"	""	""	""
201367	2	"306"	""	"Universidad Nacional de Lujan"	""	"Ingenieria"	"1998-2008"	""	""	""
201367	3	"306"	""	"Universidad de Buenos Aires"	""	"Gestion de Calidad"	"2007-2007"	""	""	""
201367	4	"306"	""	"Universidad Nacional de Lujan"	"Ing. en Alimentos"	"Ingenieria"	"1998-2005"	""	"Participacion en la Planta Piloto en actividades de produccion y control de calidad de quesos y dulces."	""
201367	5	"306"	""	"Universidad Nacional de Lujan"	"Magister en Gestion de Empresas"	""	""	""	""	""
201370	1	"205"	"Ingles | Espanol"	"Universidad Catolica de la Santisima Concepcion"	"Ingeniero E. Industrial mencion mantenimiento y logistica"	"ingenieria"	"2008-2011"	""	""	""
201370	2	"205"	"Ingles | Espanol"	"Universidad Catolica de la Santisima Concepcion"	"Ingeniero Industrial"	"Logistics Materials and Supply Chain Management"	"2005-2008"	"Incompleta"	""	""
201388	1	"246"	""	"Universidad Catolica de la Santisima Concepcion"	"Magister en Gestion de Operaciones y Servicios"	""	"2011-2013"	""	""	""
201388	2	"246"	""	"Universidad del Desarrollo"	"Evaluacion Avanzada de Proyectos"	""	"2011-2011"	""	""	""
201388	3	"246"	""	"Universidad Catolica de la Santisima Concepcion"	"Ingeniero Civil Industrial"	"Gestion de Operaciones - Proyectos"	"2001-2007"	""	" Concepcion.UCSC."	"Alumno Ayudante/ Mecanica de Fluidos/ Termodinamica/ Operaciones Unitarias y Fisica III/ Universidad Catolica de la Santisima Concepcion."
201398	1	"246"	"Espanol-(Competencia bilingue o nativa) | Ingles-(Competencia profesional completa)"	"Universidad Tecnica Federico Santa Maria"	"Engineer's Degree"	"Chemical Engineering"	"2006-2013"	"100"	""	""
201402	1	"225"	""	"Namaste"	"Couching Ontologico y PNL Integrados"	"Habilidades para las relaciones interpersonales"	"2013-2013"	""	""	""
201402	2	"225"	""	"Universidad Tecnologica Nacional"	"Ingenieria en Sistemas de Informacion"	"Sistemas"	"2001-2012"	""	""	""
201408	1	"24"	"Espanol-(Competencia bilingue o nativa) | ingles-(Competencia basica profesional)"	"Instituto de Secretariado Insec"	"Secretaria Ejecutiva Bilingue"	""	"2008-2011"	""	""	""
201408	2	"24"	"Espanol-(Competencia bilingue o nativa) | ingles-(Competencia basica profesional)"	"Universidad de Aconcagua"	"Asistente de Parvulos"	"mencion ingles basico y didacticas de las matematicas"	"2002-2005"	""	""	""
201412	1	"19"	""	"Universidad de Magallanes"	"Ingenieria Comercial"	"Administracion"	"2003-2010"	""	""	""
201414	1	"147"	""	"Pontificia Universidad Catolica Argentina 'Santa Maria de los Buenos Aires'"	"Ingeniero Industrial"	"Industrial Engineering"	"1978-1984"	""	""	""
201421	1	"43"	"Espanol-(Competencia bilingue o nativa) | English-(Competencia profesional completa)"	"UC Madrid y Universidad Santiago de Compostela"	"Licenciatura de Derecho"	""	"1972-1977"	""	""	""
201421	2	"43"	"Espanol-(Competencia bilingue o nativa) | English-(Competencia profesional completa)"	"Universidad de Santiago de Compostela"	"Licenciatura de Derecho"	""	""	""	""	""
201439	1	"159"	""	"Universidad  ESAN"	"Master of Business Administration (MBA)"	"Business Administration and Management General"	"1987-1990"	""	""	""
201439	2	"159"	""	"CAEN - Centro de Altos Estudios Nacionales"	""	"Altos Estudios en Politica y Estrategia"	"2002-2002"	""	""	""
201439	3	"159"	""	"Universidad de Lima"	"Ingenieria Industrial"	"Ingenieria Industrial"	"1978-1983"	""	""	""
201439	4	"159"	""	"Santa Angela"	""	""	""	""	""	""
201445	1	"127"	""	"Universidad Catolica de Valparaiso and Universidad de Chile"	"Chemical Engineer+Diploma Business & Management"	"Chemical/metallurgical process design & optimization. Economy & administration. Project development."	""	""	""	""
201452	1	"150"	""	"Universidad del Bio Bio"	"Ingeniero Civil Industrial"	"Concepcion"	"1991-1996"	""	""	""
201464	1	"355"	"Ingles"	"Universidad Austral Buenos Aires"	"Magister"	"Administracion de empresas"	"2006-2007"	""	""	""
201464	2	"355"	"Ingles"	"Universidad Nacional del Litoral"	"Veterinario"	""	"1992-1998"	""	""	""
201476	1	"122"	"Portugues | Italiano"	"Universidad Abierta Interamericana"	"Lic. Administacion de Empresas"	"Administracion/Recursos Humanos"	"2009-2012"	""	""	""
201476	2	"122"	"Portugues | Italiano"	"Universidad de Buenos Aires"	"Lic. Relac. Laborales (incompleto)"	"Recursos Humanos"	"1997-1998"	""	""	""
201476	3	"122"	"Portugues | Italiano"	"Inst. San Judas Tadeo - Ituzaingo"	"Analista de Sistemas"	"Sistemas"	"1993-1995"	""	""	""
201476	4	"122"	"Portugues | Italiano"	"EET No 1 - Merlo"	"Tecnico Electronico"	"Electronica"	"1985-1990"	""	""	""
201486	1	"182"	""	"Universitat de Barcelona / University of Barcelona"	"Master en Derecho de la Empresa y los Negocios"	""	"2009-2011"	""	""	""
201486	2	"182"	""	"Universitat Pompeu Fabra"	"Master en Negocios Internacionales"	""	"2006-2007"	""	""	""
201486	3	"182"	""	"Universidad Diego Portales"	"Licenciado en Ciencias juridicas y sociales"	""	"2000-2004"	""	""	""
201489	1	"500+"	""	"Universidad Tecnologica Nacional"	"Licenciatura en organizacion industrial"	""	"2009-2014"	""	""	""
201503	1	"5"	""	"UCEL"	"contador publico"	"Economics"	"2000-2012"	""	""	""
201513	1	"42"	"Ingles"	"Universidad de Magallanes"	"Ingenieria en Quimica y Medio Ambiente"	""	"2008-2013"	""	""	""
201515	1	"500+"	"English-(Full professional proficiency) | Spanish-(Native or bilingual proficiency) | Portuguese-(Full professional proficiency)"	"Centro de Estudios para la Dirigencia Agroindustrial de la Sociedad Rural Argentina"	"Programa de Formacion Dirigencial"	"Agribusiness"	"2009-2010"	"Postgraduate studies"	""	""
201515	2	"500+"	"English-(Full professional proficiency) | Spanish-(Native or bilingual proficiency) | Portuguese-(Full professional proficiency)"	"Instituto Tecnologico de Buenos Aires"	"Industrial Engineering"	"Engineering"	"2001-2006"	""	""	""
201515	3	"500+"	"English-(Full professional proficiency) | Spanish-(Native or bilingual proficiency) | Portuguese-(Full professional proficiency)"	"San Juan el Precursor"	"High & Elementary School"	""	"1989-2000"	""	""	"1999 - 2000"
201516	1	"500+"	"Espanol-(Competencia bilingue o nativa) | Ingles-(Competencia profesional completa)"	"Universidad Catolica de Valparaiso"	"Magister en Ingenieria Industrial"	"Mencion en Gestion"	"2011-2013"	""	"Proyecto de titulo en linea con el desarrollo de la Innovacion y el Emprendimiento"	""
201516	2	"500+"	"Espanol-(Competencia bilingue o nativa) | Ingles-(Competencia profesional completa)"	"Universidad Catolica de Valparaiso"	"Diplomado en Gestion de la Innovacion"	""	"2011-2011"	""	""	"Curso orientado a gestionar la innovacion en las empresas/ analizando modelos y planes de negocio/ vias de financiamiento y conceptos clave para desarrollar una cartera de proyectos innovadores."
201516	3	"500+"	"Espanol-(Competencia bilingue o nativa) | Ingles-(Competencia profesional completa)"	"Universidad Catolica de Valparaiso"	"Ingenieria Civil Industrial"	"Ingenieria industrial"	"2006-2011"	"Titulado"	""	"Ayudantias"
201521	1	"139"	""	"Instituto Tecnologico y de Estudios Superiores de Monterrey"	"Teachers'  Training"	"Education"	"2003-2004"	"Diploma"	""	""
201521	2	"139"	""	"Universidad de San Buenaventura"	"Masters"	"Adult Education"	"1996-1998"	""	""	""
201521	3	"139"	""	"Universidad del Valle (CO)"	"Honours Degree Modern Languages"	"Universidad del Valle"	"1985-1990"	""	""	""
201542	1	"93"	"Ingles"	"Universidad de Santiago de Chile"	"Ingenieria Comercial"	"Business Administration and Management General"	"2009-2013"	""	""	"Seleccionado universitario equipo de karate-Do"
201542	2	"93"	"Ingles"	"Universidad de Santiago de Chile"	"Licenciado en Bachiller en Ciencias y humanidades"	"Bachiller en Ciencias y Humanidades"	"2006-2008"	""	""	""
201559	1	"145"	""	"Universidad Tecnica Federico Santa Maria"	"Ingeniero Civil Quimico"	""	"2005-2013"	"100"	""	""
201561	1	"65"	""	"Universidad de Concepcion"	"Egresado de Ingenieria Civil Electrica"	"Ingenieria"	"2005-2012"	""	""	""
201562	1	"235"	""	"Daylicer France SA"	"Marketing y ventas"	"Business Administration and Management General"	"1999-2000"	""	"Curso con casos reales de Private Lebel para grandes cuentas europeas: Carrefour; Auchan Promodes Aldi; Dia% etc."	""
201562	2	"235"	""	"Universidad de Buenos Aires"	"INGENIERO"	"AGRONOMIA"	"1979-1987"	""	""	""
201562	3	"235"	""	"Colegio de la salle"	"Bachiller"	"Nacional"	"1974-1978"	""	""	""
201598	1	"114"	""	"Universidad Autonoma de Nicaragua"	"Ingeniero Civil"	"Postgrado en ingenieria hidraulica y Master en administracion de Empresas"	"1969-1974"	"Egresado de la Maestria en Ingenieria Ambiental"	"He trabajado en Proyectos portuarios mas de 20 anos de mi vida Profesional el resto he trabajado en proyectos y obras civiles varias"	"Colegio de Ingenieros Civiles de Nicaragua"
201598	2	"114"	""	"Universidad Naciaonal Autonoma de Nicaragua Instituto Internacional de Ingenieria Hidraulica"	""	"Ingeniero CivilPostgrado en ingenieria Hidrualica"	"1969-1974"	""	""	""
201623	1	"411"	""	"Executive  Ingenieros Comerciales - Industriales.  Universidad Adolfo Ibanez"	"MBA"	""	"2000-2001"	""	""	""
201623	2	"411"	""	"Diplomado de Marketing Integral.  Universidad Adolfo Ibanez"	""	""	"1999-1999"	""	""	""
201623	3	"411"	""	"Universidad de Santiago de Chile"	"Ingenieria"	"Civil Industrial"	"1988-1993"	"Memoria de Titulo y Examen de Grado con Distincion Maxima."	""	"Seleccionada de Danza de la Universidad."
201628	1	"162"	""	""	"Ingeniero de ejecucion en computacion e informatica"	""	"1984-1989"	""	""	""
201628	2	"162"	""	""	""	""	"1984-1989"	""	""	""
201637	1	"51"	""	"Universidad Tecnoclogica de Honduras UNITEC"	"Master en Administracion de Proyectos"	""	"2008-2010"	""	""	""
201637	2	"51"	""	"Universidad Nacional Automoma de Honduras"	"Ingeniera Electrico Industrial"	""	"1998-2006"	""	""	""
201676	1	"59"	""	"Universidad de Magallanes"	"Ingeniero Comercial"	"Economista"	"2007-2011"	""	""	"Escuela de Aviacion - 2007"
201683	1	"48"	""	"UNAB Universidad Andres Bello"	"Estudiando Ingenieria en Administracion de Empresas"	""	"2012-2014"	""	""	""
201683	2	"48"	""	"Instituto AIEP"	"Secretaria Ejecutiva Bilingue"	""	"1989-1991"	""	""	""
201703	1	"26"	""	"Universidad Tecnica Federico Santa Maria"	""	""	"2009-2015"	""	""	""
201721	1	"500+"	"Espanol-(Competencia bilingue o nativa) | Ingles-(Competencia profesional completa)"	"IE Business School"	"Master of Business Administration (MBA)"	""	"2014-2015"	""	""	""
201721	2	"500+"	"Espanol-(Competencia bilingue o nativa) | Ingles-(Competencia profesional completa)"	"Pontificia Universidad Catolica de Chile"	"Master of Science (MSc) in Engineering"	"Energy Markets Economics"	"2007-2009"	"Maximum Distinction Awarded"	""	""
201721	3	"500+"	"Espanol-(Competencia bilingue o nativa) | Ingles-(Competencia profesional completa)"	"Pontificia Universidad Catolica de Chile"	"Bachelor of Science (BSc) in Engineering"	"Industrial Engineering - Electrical Engineering Diploma"	"2001-2007"	""	""	""
201734	1	"212"	"Espanol-(Competencia bilingue o nativa) | Frances-(Competencia bilingue o nativa) | Ingles-(Competencia profesional completa)"	"Universidad de Concepcion"	"Ingeniero Civil Quimico"	""	"1992-1998"	""	""	""
201742	1	"163"	"Ingles"	"Universidad Adolfo Ibanez"	"Master of Science in Finance"	"Finance General"	"2012-2012"	"Cursando"	""	""
201742	2	"163"	"Ingles"	"Universidad Adolfo Ibanez"	"Ingeniera Comercial"	"Finanzas"	"2008-2011"	""	""	""
201764	1	""	""	"Universidad de Concepcion"	"Ingeniero Civil Quimico"	""	"2004-2005"	""	"Diplomado en Ingeniria Ambiental con experiencia en el campo industrial."	""
201764	2	""	""	"Universidad de Concepcion"	"ingeniero civil quimico"	""	"1999-2005"	""	""	""
201772	1	"270"	""	"Tecnico"	"Programador de Aplciaicones Computacionales"	""	"1986-1988"	""	""	""
201775	1	"500+"	""	"Universidad de Chile"	""	"Diplomado en Prevencion Deteccion e Investigacion de Fraude"	"2013-2014"	""	""	""
201775	2	"500+"	""	"Pontificia Universidad Catolica de Chile"	""	"Diplomado Libre Competencia"	"2008-2008"	""	""	""
201775	3	"500+"	""	"Georgetown University Law Center"	"LL.M. Master in Laws"	"Comercio y arbitraje Internacional"	"2004-2005"	""	""	""
201775	4	"500+"	""	"Pontificia Universidad Catolica de Chile"	"Lic. Ciencias juridicas y sociales"	"Derecho Abogado"	"1993-1998"	""	""	""
201781	1	"417"	"Spanish-(Native or bilingual proficiency) | English-(Native or bilingual proficiency)"	"Oklahoma State University"	""	""	"2002-2005"	""	""	""
201781	2	"417"	"Spanish-(Native or bilingual proficiency) | English-(Native or bilingual proficiency)"	"Universidad Nacional Autonoma de Honduras"	""	""	"February 1979-November 1984"	""	""	""
201787	1	"73"	""	"Universidade Lusida de Angola"	"Licenciado"	"Informatica"	"2007-2010"	""	""	""
201802	1	"0"	""	"Pontificia Universidad Catolica de Chile"	"Master of Business Administration (MBA)"	""	"2002-2003"	""	""	""
201802	2	"0"	""	"Universidad de Valparaiso"	"Diplomado en Gestion de Empresas"	""	"1999-1999"	""	""	""
201802	3	"0"	""	"Universidad Tecnica Federico Santa Maria"	"Ingeniero Civil Electronico"	""	"1989-1994"	""	""	""
201805	1	"217"	""	"Universidad Adolfo Ibanez"	"Ingeniero Comercial Master en Marketing"	"Ingles Marketing"	"2004-2010"	""	"UAI Master Project NOKIA 2009 Analisis de Mercado de telefonia celular."	""
201810	1	"299"	""	"Universidad Diego Portales"	"Ingenieria Civil Industrial"	"Ingenieria"	"2003-2010"	""	""	""
201814	1	"93"	"Ingles"	"Universidad de Santiago de Chile"	"Ingenieria Comercial"	"Business Administration and Management General"	"2009-2013"	""	""	"Seleccionado universitario equipo de karate-Do"
201814	2	"93"	"Ingles"	"Universidad de Santiago de Chile"	"Licenciado en Bachiller en Ciencias y humanidades"	"Bachiller en Ciencias y Humanidades"	"2006-2008"	""	""	""
201820	1	"457"	""	"IESE Business School - University of Navarra"	"Full time MBA"	""	"1999-2001"	""	""	"Elected Secretary of the 2001 Class"
201820	2	"457"	""	"Universidad Autonoma de Madrid y CIEMAT"	"MSc Nuclear Energy"	""	"1998-1999"	""	""	""
201820	3	"457"	""	"University of Kent at Canterbury"	"Diploma in Chemistry"	""	"1995-1996"	""	""	""
201820	4	"457"	""	"Universidad Complutense de Madrid"	"BSc Chemical Physics"	""	"1991-1995"	""	""	"Elected representative in the Faculty of Chemistry Governing Body/ four mandates"
201820	5	"457"	""	"Colegio Nuestra Senora de las Maravillas"	""	""	"1979-1991"	""	""	""
201832	1	"500+"	""	"Pontificia Universidad Catolica de Chile"	"Diplomado en Planificacion de Proyectos Ambientales"	"Medio Ambiente"	"2009-2009"	""	""	""
201832	2	"500+"	""	"Universidad de Playa Ancha de Ciencias de la Educacion"	"Ingeniero civil ambiental"	""	"1998-2005"	""	""	""
201840	1	"109"	"Espanol-(Competencia bilingue o nativa) | Ingles-(Competencia basica profesional) | Italiano-(Competencia profesional completa)"	"Politecnico di Torino"	"Dottoressa Magistrale in Ingegneria Gestionale"	""	"2010-2012"	""	""	""
